organization	Espanyol	140
person	David García	140
person	Matteo Bianchetti	141
soccer_player	Matteo Bianchetti	141
person	Iván Rodrigo Piris	142
soccer_player	Iván Rodrigo Piris	142
location	São Paulo	142
person	Piris	142
person	Cerro Porteno	142
organization	Manchester United	142
organization	Boca Juniors of Argentina	142
organization	Tottenham Hotspur	142
organization	Benfica	142
organization	Bologna FC	142
organization	São Paulo FC	142
person	Víctor Ruiz Torre	143
soccer_player	Víctor Ruiz Torre	143
person	Ruiz	143
person	Jesús Dátolo	143
person	Adryan Oliveira Tavares	144
soccer_player	Adryan Oliveira Tavares	144
location	Rio de Janeiro	144
organization	Flamengo	144
location	Copa São Paulo	144
organization	Futebol Júnior	144
location	Londrina	144
location	Estádio	144
organization	Unione Calcio Sampdoria	145
soccer_team	Unione Calcio Sampdoria	145
person	Sampierdarenese	145
person	Andrea Doria	145
organization	Stadio Luigi Ferraris	145
organization	Genoa Cricket and Football Club	145
person	Ishak Belfodil	146
soccer_player	Ishak Belfodil	146
location	Mostaganem	146
person	Belfodil	146
organization	OSC Élancourt	146
organization	Trappes FC	146
organization	Clairefontaine	146
organization	AC Boulogne Billencourt	146
person	Hatem Ben Arfa	146
location	Issiar Dia	146
organization	Clermont Foot	146
location	Clermont	146
person	Alessio Cragno	147
soccer_player	Alessio Cragno	147
person	Godfred Donsah	148
soccer_player	Godfred Donsah	148
person	Maks Barisic	149
soccer_player	Maks Barisic	149
person	Luís Carlos Pereira Carneiro	150
soccer_player	Luís Carlos Pereira Carneiro	150
location	Lamelas	150
organization	Castro Daire Municipality	150
person	G.D. Estoril Praia	150
person	Licá	150
person	Académica de Coimbra	150
person	G.D. Tourizense	150
person	Marítimo	150
person	Dragan Lovric	151
soccer_player	Dragan Lovric	151
person	Gustavo Campanharo	152
soccer_player	Gustavo Campanharo	152
person	Alexandre Coeff	153
soccer_player	Alexandre Coeff	153
location	Brest	153
city	Brest	153
organization	RC Lens	153
person	Coeff	153
person	Gonzalo Escalante	154
soccer_player	Gonzalo Escalante	154
person	Gonzalo Piermateri	155
soccer_player	Gonzalo Piermateri	155
person	Rúben Miguel Nunes Vezo	156
soccer_player	Rúben Miguel Nunes Vezo	156
person	Thomas Teye Partey	157
soccer_player	Thomas Teye Partey	157
person	Thomas	157
soccer_player	Thomas	157
person	Anaitz Arbilla Zabala	158
soccer_player	Anaitz Arbilla Zabala	158
person	Arbilla	158
location	Baskonia	158
organization	UD Salamanca	158
location	Castile	158
country	Castile	158
person	León	158
person	Jorge García Morcillo	159
soccer_player	Jorge García Morcillo	159
organization	Valencian Community	159
person	Alcoyano	159
person	Ángel Martín Correa	160
soccer_player	Ángel Martín Correa	160
person	Raúl Rodríguez Navas	161
soccer_player	Raúl Rodríguez Navas	161
person	Fredy Hinestroza Arias	162
soccer_player	Fredy Hinestroza Arias	162
organization	Getafe CF	162
person	James David Rodríguez Rubio	163
soccer_player	James David Rodríguez Rubio	163
location	Cúcuta	163
person	Carlos Valderrama	163
person	Carlos	163
person	Cristiano Ronaldo	163
person	Rodriguez	163
organization	Envigado FC	163
person	Club Atlético Banfield	163
person	Banfield	163
person	Davide Cinaglia	164
soccer_player	Davide Cinaglia	164
person	Ascoli Picchio	164
person	Luca Rizzo	165
soccer_player	Luca Rizzo	165
person	Riccardo Pasi	166
soccer_player	Riccardo Pasi	166
location	Bologna	166
city	Bologna	166
person	Pasi	166
location	Bologna F.C	166
person	Alessandro Elia	166
person	Elia	166
organization	Parma F.C	166
person	Luca Antonelli	166
person	Nicholas Lentini	167
soccer_player	Nicholas Lentini	167
person	Alex Meret	168
soccer_player	Alex Meret	168
person	Abraham Minero Fernández	169
soccer_player	Abraham Minero Fernández	169
location	Granollers	169
person	Abraham	169
soccer_player	Abraham	169
person	Jami Rafati	170
soccer_player	Jami Rafati	170
organization	AS Livorno Calcio	170
person	Zouhar Feddal	171
soccer_player	Zouhar Feddal	171
person	Daniele Sommariva	172
soccer_player	Daniele Sommariva	172
person	Giuseppe Panico	173
soccer_player	Giuseppe Panico	173
organization	Sporting Limited Association	174
person	José Luis Gallegos Arnosa	174
person	Ramón Sánchez Pizjuán	174
location	Nervión	174
organization	Generalisimo Cups	174
person	Luca Giannone	175
soccer_player	Luca Giannone	175
location	Casalnuovo	175
location	Pro Patria	175
person	Mirko Eramo	176
soccer_player	Mirko Eramo	176
organization	Acquaviva delle Fonti	176
person	Rolando Mandragora	177
soccer_player	Rolando Mandragora	177
person	Estadio Santiago Bernabéu	178
organization	Real Madrid Club de Fútbol	178
person	El Bernabéu	178
person	Santiago Bernabéu Yeste	178
location	Bernabéu	178
location	Santiago Bernabéu	178
location	Paseo de la Castellana	178
location	Chamartín	178
person	Concha Espina	178
person	Padre Damián	178
person	Rafael Salgado	178
organization	Banco Mercantil	178
location	Estadio Chamartín	178
person	Manuel Muñoz Monasterio	178
person	Luis Alemany Soler	178
person	Giacomo Sciacca	179
soccer_player	Giacomo Sciacca	179
person	Andrea Palazzi	180
soccer_player	Andrea Palazzi	180
organization	Inter Milan	180
person	Zdravko Kuzmanović	180
person	Saint-Étienne	180
person	Davide Costa	181
soccer_player	Davide Costa	181
person	Giovanni Tortora	182
soccer_player	Giovanni Tortora	182
person	Michele Somma	183
soccer_player	Michele Somma	183
person	Mirko Esposito	184
soccer_player	Mirko Esposito	184
person	Luca Pipoli	185
soccer_player	Luca Pipoli	185
person	Lorenzo Capezzani	186
soccer_player	Lorenzo Capezzani	186
person	Adrian Marius Stoian	187
soccer_player	Adrian Marius Stoian	187
location	Craiova	187
organization	A.S. Bari	187
organization	Juventus F.C	187
person	Mirko Vučinić	187
person	Alessandro Crescenzi	187
person	Simone Sini	187
person	Alberto Grassi	188
soccer_player	Alberto Grassi	188
person	Rosseti Valerio Lorenzo	189
soccer_player	Rosseti Valerio Lorenzo	189
person	Davide Mordini	190
soccer_player	Davide Mordini	190
person	Andrea Gemignani	191
soccer_player	Andrea Gemignani	191
person	Matteo Biggeri	192
soccer_player	Matteo Biggeri	192
person	Luzayadio Andy Bangu	193
soccer_player	Luzayadio Andy Bangu	193
person	Nicolò Gigli	194
soccer_player	Nicolò Gigli	194
person	Jacopo Petriccione	195
soccer_player	Jacopo Petriccione	195
person	Luca Anania	196
soccer_player	Luca Anania	196
organization	Delfino Pescara	196
person	Anania	196
organization	Lecco	196
person	Marco D'Adda	196
person	Pro Sesto	196
person	D'Adda	196
location	Sesto San Giovanni	196
person	Alonso Piola	196
person	Domenico Cecere	196
person	Vincenzo Sicignano	196
person	Sicignano	196
person	Federico Melchiorri	197
soccer_player	Federico Melchiorri	197
location	Treia	197
person	Melchiorri	197
organization	Empoli F.C	197
person	Cristian Molinaro	197
person	Sambenedettese	197
location	New Field	198
stadium	New Field	198
organization	Futbol Club Barcelona	198
person	Les Corts	198
organization	Estadi del FC Barcelona	198
person	László Kubala	198
person	Felipe Acedo Colunga	198
organization	Archbishop of Barcelona	198
person	Gregorio Modrego	198
person	Eugenio Lamanna	199
soccer_player	Eugenio Lamanna	199
organization	Como	199
soccer_team	Como	199
person	Agustín Sebastián Cousillas	200
soccer_player	Agustín Sebastián Cousillas	200
person	Daniele Bartolini	201
soccer_player	Daniele Bartolini	201
person	Andrea Molinelli	202
soccer_player	Andrea Molinelli	202
person	Elia Bruzzi	203
soccer_player	Elia Bruzzi	203
person	Atalanta Bergamasca Calcio	204
location	Atalanta Bergamo	204
organization	Atalanta BC	204
soccer_team	Atalanta BC	204
location	Bergamo	204
organization	Atleti Azzurri	204
person	Regina	204
person	Doni	204
organization	Cardiff City	204
location	Swiss	204
organization	FC Bergamo	204
person	Arnaldo Antonio Sanabria Ayala	205
soccer_player	Arnaldo Antonio Sanabria Ayala	205
person	Tonny Sanabria	205
soccer_player	Tonny Sanabria	205
person	Miguel Alfonso Herrero Javaloyas	206
soccer_player	Miguel Alfonso Herrero Javaloyas	206
location	Burjassot	206
person	Rubén Baraja	206
person	Edu	206
person	Manuel Fernandes	206
person	Unai Emery	206
person	Club Portugalete	206
person	Emery	206
person	Michael Agazzi	207
soccer_player	Michael Agazzi	207
location	Ponte San Pietro	207
person	Agazzi	207
person	Generoso Rossi	207
person	Cagliari Calcio	207
organization	Triestina	207
person	Triestina	207
person	Alex Calderoni	207
person	Federico Marchetti	207
person	Ivan Pelizzoli	207
location	Agazzi	207
person	Marchetti	207
location	San Giuliano Terme	208
organization	Piacenza	208
person	Fabbrini	208
person	Ricardo Chará	208
person	Flavio Lazzari	208
person	Giampiero Pinzi	208
person	Luca Ceppitelli	209
soccer_player	Luca Ceppitelli	209
location	Castiglione del Lago	209
organization	Perugia	209
location	Umbria	209
person	Ceppitelli	209
organization	A.S. Andria BAT	209
location	Barletta-Andria-Trani	209
person	Giampaolo Giuliacci	209
person	Andria	209
organization	Lega Pro Prima Divisione	209
location	Ceppitelli	209
person	Nicola Bellomo	210
soccer_player	Nicola Bellomo	210
person	Bellomo	210
location	Modena	210
person	Daniele De Vezze	210
person	Alessandro Marotta	210
location	Barletta	210
person	Alessio Lanotte	210
location	Ukraine	210
country	Ukraine	210
organization	Royal Sporting Club	211
soccer_team	Royal Sporting Club	211
location	Coruña	211
location	Galicia	211
person	Depor	211
person	Jose María Abalo	211
person	Emanuele Rovini	212
soccer_player	Emanuele Rovini	212
person	Tomislav Gomelt	213
soccer_player	Tomislav Gomelt	213
person	Joel Chukwuma Obi	214
soccer_player	Joel Chukwuma Obi	214
location	Lagos	214
city	Lagos	214
person	Joel Obi	214
soccer_player	Joel Obi	214
person	A. Obi	214
organization	Werder Bremen	214
person	Dejan Stanković	214
person	Obi	214
person	Philippe Coutinho	214
person	Samuel Eto'o	214
organization	Milan Derby	214
person	Coutinho	214
person	Nwankwo Obiora	214
location	Nigeria	214
country	Nigeria	214
person	Guilherme dos Santos Torres	215
soccer_player	Guilherme dos Santos Torres	215
person	Guilherme	215
soccer_player	Guilherme	215
organization	Valladolid Club de Fútbol	216
soccer_team	Valladolid Club de Fútbol	216
location	Valladolid	216
location	León	216
person	Pucela	216
organization	Estadio Nuevo José Zorrilla	216
location	All-Time La Liga	216
organization	Real Unión Deportiva de Valladolid	216
organization	Club Deportivo Español	216
organization	Valladolid	216
organization	Terrassa FC	216
person	José Luis Saso	216
person	Mateus Ribeiro Dos Santoa	217
soccer_player	Mateus Ribeiro Dos Santoa	217
person	Marco Benassi	218
soccer_player	Marco Benassi	218
person	Gabriele Morelli	219
soccer_player	Gabriele Morelli	219
person	Levante Unión Deportiva	220
location	Estadi Ciutat de València	220
organization	Levante Fútbol Club	220
location	La Malvarrosa	220
organization	Cabanyal FC	220
location	La Platjeta	220
location	Algirós	220
organization	Levante FC	220
organization	Gimnástico Fútbol Club	220
organization	Juventud Obrera	220
organization	Universitario Fútbol Club	220
person	Lorenzo Simonetti	221
soccer_player	Lorenzo Simonetti	221
person	Marco Stoppini	222
soccer_player	Marco Stoppini	222
person	Tommaso Borselli	223
soccer_player	Tommaso Borselli	223
person	Caio Rangel da Silva	224
soccer_player	Caio Rangel da Silva	224
person	Marijan Coric	225
soccer_player	Marijan Coric	225
person	Isaac Cofie	226
soccer_player	Isaac Cofie	226
person	Alberto Zapater	226
person	Giuseppe Scalera	227
soccer_player	Giuseppe Scalera	227
person	Gaetano Castrovilli	228
soccer_player	Gaetano Castrovilli	228
person	Ángel Luis Rodríguez Díaz	229
soccer_player	Ángel Luis Rodríguez Díaz	229
location	Santa Cruz de Tenerife	229
person	Ángel	229
organization	Tenerife	229
organization	Real Madrid Castilla	229
location	Canary Islands	229
person	Marco Capuano	230
soccer_player	Marco Capuano	230
person	Capuano	230
person	Zdeněk Zeman	230
person	Michele Camporese	231
soccer_player	Michele Camporese	231
person	Camporese	231
person	Alessandro Gamberini	231
person	Cesare Natali	231
person	Per Krøldrup	231
person	La Viola	231
person	Denis Dmitriyevich Cheryshev	232
soccer_player	Denis Dmitriyevich Cheryshev	232
organization	Villarreal CF	232
person	Douglas Pereira dos Santos	233
soccer_player	Douglas Pereira dos Santos	233
person	Douglas	233
soccer_player	Douglas	233
person	Borja Gómez Pérez	234
soccer_player	Borja Gómez Pérez	234
organization	FC Karpaty Lviv	234
person	Gómez	234
person	AD Alcorcón	234
person	Pérez	234
organization	Ukrainian Premier League	234
person	Konstantinos	235
soccer_player	Konstantinos	235
person	Manolas	235
soccer_player	Manolas	235
organization	AEK Athens	235
person	Kostas Manolas	235
organization	AEK	235
person	Stelios Manolas	235
location	Naxos	235
location	Athens	235
city	Athens	235
person	Kostas	235
location	Thrasyvoulos F.C	235
person	Dusan Bajevic	235
organization	AO Kavala	235
person	Jaime Romero Gómez	236
soccer_player	Jaime Romero Gómez	236
location	Valdeganga	236
organization	Albacete	236
person	Romero	236
person	Albacete Balompié	236
organization	Campionato Nazionale Primavera	236
person	Andrea Coda	236
person	Cristiano Biraghi	237
soccer_player	Cristiano Biraghi	237
organization	Internazionale Born	237
location	Cernusco	237
person	Naviglio	237
person	Biraghi	237
organization	Pirelli	237
location	Manchester City	237
organization	Twente	237
person	Goran Pandev	237
person	Davide Santon	237
person	Cristian Chivu	237
organization	Juve Stabia	237
location	Indonesia	237
country	Indonesia	237
person	Vincenzo Fiorillo	238
soccer_player	Vincenzo Fiorillo	238
person	Fiorillo	238
person	Gianluigi Buffon	238
location	Oregina	238
organization	Sampdoria Primavera	238
person	Blucerchiati	238
person	Mario Cassano	238
location	Liguria	238
person	José Rodríguez Martínez	239
soccer_player	José Rodríguez Martínez	239
person	Rodrigo Javier De Paul	240
soccer_player	Rodrigo Javier De Paul	240
organization	Unione Sportiva Sassuolo Calcio	241
soccer_team	Unione Sportiva Sassuolo Calcio	241
location	Emilia-Romagna	241
person	Sansovino	241
person	Gian Marco Remondina	241
location	Monza	241
person	Remondina	241
person	Massimiliano Allegri	241
person	Allegri	241
person	Fayçal Fajr	242
soccer_player	Fayçal Fajr	242
organization	Caen in Ligue	242
person	Fajr	242
location	Rouen	242
person	Le Havre	242
location	Oissel	242
person	Étoile Fréjus Saint-Raphaël	242
organization	Direction Nationale	242
organization	National Directorate of Management Control	242
organization	DNCG	242
person	Diego Farias da Silva	243
soccer_player	Diego Farias da Silva	243
person	Diego Farias	243
soccer_player	Diego Farias	243
location	Sorocaba	243
person	A.C. ChievoVerona	243
person	Molla Wague	244
soccer_player	Molla Wague	244
location	Verdon	244
person	Wague	244
organization	Ajaccio	244
person	Estadio Ramón Sánchez Pizjuán	245
organization	Sevilla Fútbol Club	245
organization	Steaua Bucureşti	245
location	Germany	245
country	Germany	245
organization	CSKA Moskva	245
organization	Estadio Nervion	245
person	Estadio Alberto J. Armando	245
organization	Boca Juniors	245
person	Saphir Sliti Taïder	246
soccer_player	Saphir Sliti Taïder	246
location	Castres	246
person	Sliti Taïder	246
location	Tunisian	246
city	Tunisian	246
location	Kabyle	246
person	Nabil Taïder	246
person	Taïder	246
location	Grenoble	246
city	Grenoble	246
organization	Marseille	246
person	Dane Frederik Sorensen	246
person	Nemanja Radoja	247
soccer_player	Nemanja Radoja	247
person	Rubén Salvador Pérez del Mármol	248
soccer_player	Rubén Salvador Pérez del Mármol	248
location	Écija	248
location	Atlético Madrid	248
person	Borja	248
person	Filipe Luís	248
person	Borja Fernández	248
person	James Richardson Spensley	249
person	Gianni Brera	249
location	Brera	249
person	Souleymane Coulibaly	250
soccer_player	Souleymane Coulibaly	250
person	Coulibaly	250
organization	Tottenham Hotspur XI	250
location	Brighton	250
city	Brighton	250
organization	Hove Albion	250
organization	PSV	250
location	Stevenage	250
organization	FAYC	250
person	Rafał Wolski	251
soccer_player	Rafał Wolski	251
location	Kozienice	251
organization	Legia Warsaw	251
person	Wolski	251
person	Franciszek Smuda	251
location	Latvia	251
country	Latvia	251
person	Jonathan Alexander de Guzmán	252
soccer_player	Jonathan Alexander de Guzmán	252
person	De Guzman	252
location	Canada	252
country	Canada	252
location	Netherlands	252
country	Netherlands	252
location	Beijing	252
city	Beijing	252
organization	Feyenoord Academy	252
location	Rotterdam	252
city	Rotterdam	252
location	Scarborough	252
location	Ontario	252
person	Bobby	252
location	Philippines	252
country	Philippines	252
person	Pauline	252
location	Jamaica	252
country	Jamaica	252
person	Jenelle	252
person	Julian	252
person	Julian De Guzman	252
organization	Toronto FC	252
person	Nemanja Vidić	253
soccer_player	Nemanja Vidić	253
location	Serbia	253
location	Red Star Belgrade	253
person	Vidić	253
location	Spartak Moscow	253
person	Rio Ferdinand	253
organization	United	253
organization	FIFA World Club Cup	253
organization	PFA	253
person	Racine Coly	254
soccer_player	Racine Coly	254
person	André Filipe Tavares Gomes	255
soccer_player	André Filipe Tavares Gomes	255
person	Matija Širok	256
soccer_player	Matija Širok	256
person	Luka Đorđević	257
soccer_player	Luka Đorđević	257
location	Montenegrin	257
organization	FC Zenit Saint Petersburg	257
location	Montenegro	257
country	Montenegro	257
person	Bernardo Víctor Cruz Torres	258
soccer_player	Bernardo Víctor Cruz Torres	258
location	Córdoba CF	258
person	Ransford Selasi	259
soccer_player	Ransford Selasi	259
person	Stefan Šćepović	260
soccer_player	Stefan Šćepović	260
location	Belgrade	260
city	Belgrade	260
organization	FK Partizan	260
person	Šćepović	260
organization	OFK Beograd	260
location	Sopot	260
organization	Club Brugge	260
location	Kortrijk	260
person	Stefan	260
person	Marko Šćepović	260
organization	Partizan	260
person	Slađan Šćepović	260
person	Rubén Alejandro Botta Montero	261
soccer_player	Rubén Alejandro Botta Montero	261
person	Botta	261
organization	Tigre	261
organization	FK Ventspils	261
location	Tigre	261
organization	Estudiantes de la Plata	261
person	Patrice Latyr Evra	262
soccer_player	Patrice Latyr Evra	262
organization	Evra	262
person	Alex Ferguson	262
person	Evra	262
location	Senegal	262
country	Senegal	262
organization	CO Les Ulis	262
person	Francisco Manuel Vélez Jiménez	263
soccer_player	Francisco Manuel Vélez Jiménez	263
location	Tarragona	263
location	Catalunya	263
organization	UD Logroñés	263
location	Gimnàstic de Tarragona	263
person	Vélez	263
location	Sarrià	264
location	Sarria	264
person	Matías Colmenares	264
organization	UE Sants	264
person	Vicenç Tonijuan	264
person	Prats	264
person	Ricardo Zamora	264
person	Paweł Bochniewicz	265
soccer_player	Paweł Bochniewicz	265
person	Lucas Pérez Martínez	266
soccer_player	Lucas Pérez Martínez	266
organization	FC Chornomorets Odesa	266
person	Stadio Marc'Antonio Bentegodi	267
organization	Chievo Verona	267
organization	FIFA World Cup	267
organization	Verona Nord	267
organization	First Solar Inc.	267
organization	ISCOM SpA	267
organization	SMA Solar Technology AG	267
person	Stadio Benito Mussolini	268
organization	Stadio Comunale Vittorio Pozzo	268
soccer_team	Stadio Comunale Vittorio Pozzo	268
location	Santa Rita district	268
person	Duce	268
person	Saverio Parisi Rome	268
person	Fagnoni	268
person	Bianchini	268
location	Ortensi	268
person	Vannacci	268
person	Lucherini	268
person	Del Giudice	268
person	Joseph Marie Minala	269
soccer_player	Joseph Marie Minala	269
person	Shkodran Mustafi	270
soccer_player	Shkodran Mustafi	270
person	Mustafi	270
location	Hamburg	270
city	Hamburg	270
person	BATE Borisov	270
person	Tony Hibbert	270
person	Marco Parolo	271
soccer_player	Marco Parolo	271
location	Gallarate	271
person	Parolo	271
organization	Pistoiese	271
location	Foligno	271
location	Chievo	271
person	Leonardo Moracci	271
person	Domenico Girardi	271
person	Pierpaolo Bisoli	271
person	Lorenzo Minotti	271
person	Resto del Carlino	271
person	Mattia Valoti	272
soccer_player	Mattia Valoti	272
person	Valoti	272
location	Vicenza	272
person	Aladino Valoti	272
location	Albinoleffe	272
person	Mattia	272
person	Cosenza	272
person	Martina Franca	272
person	Dalmine Futura	272
person	Novara	272
person	Seydou Keita	273
soccer_player	Seydou Keita	273
location	Bamako	273
city	Bamako	273
location	Mali	273
country	Mali	273
person	Keita	273
organization	Olympique de Marseille	273
organization	Troyes AC	273
organization	FC Lorient	273
organization	Coupe de France	273
organization	SC Bastia	273
person	Les Sang	273
person	Maximiliano Gastón López	274
soccer_player	Maximiliano Gastón López	274
person	Talleres de Córdoba	274
person	Lopez	274
person	Henrik Larsson	274
organization	RCD	274
location	RCD	274
location	Estadio de La Romareda	275
stadium	Estadio de La Romareda	275
location	Zaragoza	275
city	Zaragoza	275
location	La Romareda	275
location	Jaca	275
person	Luis Gómez Laguna	275
person	Ilyos Zeytulayev	276
soccer_player	Ilyos Zeytulayev	276
location	Uzbek	276
country	Uzbek	276
person	Lanciano	276
person	Zeytulayev	276
person	Zeytulaev	276
person	Serhiy Kovalenko	276
person	Viktor Budyanskiy	276
organization	Juve	276
person	Kovalenko	276
location	Sportakademklub Moscow	276
location	US	276
country	US	276
organization	FIGC	276
person	Joan Isaac Cuenca López	277
soccer_player	Joan Isaac Cuenca López	277
location	Reus	277
person	Cuenca	277
location	La Masia	277
organization	CF Reus Deportiu	277
person	Damm	277
organization	CE Sabadell FC	277
organization	Arlequinats	277
person	Martí Riverola	277
person	Josep Guardiola	277
organization	Hajduk Split	277
person	Louis Noé Pamarot	278
soccer_player	Louis Noé Pamarot	278
person	Granada	278
person	Pamarot	278
location	Portsmouth	278
city	Portsmouth	278
organization	Martigues	278
location	Birmingham City	278
location	St Andrew	278
organization	Nottingham Forest	278
person	Sean Davis	278
person	Pedro Mendes	278
person	Matthew Taylor	278
person	David Thompson	278
location	Pamarot	278
organization	Associazione Calcio Torino	279
organization	Torino Calcio	279
location	Via Pietro Micca	279
person	Alfredo Dick	279
person	Rubén Ariel Olivera da Rosa	280
soccer_player	Rubén Ariel Olivera da Rosa	280
organization	Juventus F.C.	280
person	Peñarol	280
person	Enis Nadarević	281
soccer_player	Enis Nadarević	281
location	Bihać	281
location	Yugoslavia	281
country	Yugoslavia	281
person	Nadarević	281
person	A.S. Varese	281
person	Javier Espinosa González	282
soccer_player	Javier Espinosa González	282
location	Talavera de la Reina	282
location	Toledo	282
city	Toledo	282
organization	FC Barcelona B	282
person	Stadio Cino	283
organization	Lillo Del Duca	283
person	Stadio Mario Rigamonti	284
organization	Brescia Calcio	284
person	Mario Rigamonti	284
person	Stadio Carlo Castellani	285
person	Olimpiadi	285
person	Carlo Castellani	285
person	Montelupo Fiorentino	285
location	Mauthausen	285
organization	Banca di Credito Cooperativo	285
person	Cambiano	285
person	Stadio Angelo Massimino	286
location	Stadio Cibali	286
stadium	Stadio Cibali	286
person	Angelo Massimino	286
person	Stadio Artemio Franchi	287
organization	ACF Fiorentina	287
person	Luigi Nervi	287
person	Nervi Hall	287
location	Vatican	287
city	Vatican	287
person	Artemio Franchi	287
person	Stadio Renato Dall'Ara	288
organization	Bologna F.C	288
person	Stadio Littoriale	288
person	Davide Gualtieri	288
location	San Marino	288
organization	All Blacks	288
location	Friuli	289
location	Rizzi	289
location	Georgia	289
state	Georgia	289
location	South Africa	289
person	Metallica	289
person	Stadio Ennio Tardini	290
location	Tardini	290
stadium	Tardini	290
location	Parma	290
person	Ennio Tardini	290
organization	Parmalat	290
organization	Stadio Comunale Luigi Ferraris	291
location	Marassi	291
stadium	Marassi	291
person	Luigi Ferraris	291
location	Reggina Calcio	292
person	Stadio Michele Bianchi	292
location	Then-Reggina	292
person	Giuseppe Vilardi	292
organization	Curva Nord	292
person	Stadio Oreste Granillo	292
person	Michele Bianchi	292
organization	Italian Football Federation	293
location	Montepaschi Arena	293
organization	Monte dei Paschi di Siena	293
location	Isola	293
organization	Stadio Adriatico	294
person	Giovanni Cornacchia	294
location	Abruzzo	294
person	Luigi Piccinato	294
person	Pescara Calcio	294
person	Stadio Dino Manuzzi	295
person	Stadio Renzo Barbera	296
organization	Stadio La Favorita	296
location	U.S. Città di Palermo	296
person	Stadio Littorio	296
person	Stadio Michele Marrone	296
location	Stadio La Favorita	296
person	Frederick II	296
person	Stadio Armando Picchi	297
organization	A.S. Livorno Calcio	297
location	U.S. Lecce	298
organization	Stadio Carlo Pranzo	298
organization	Taranto	298
person	Santos	298
person	Curva Nord	298
organization	Ultrà Lecce	298
location	Curva Sud	298
person	Micah Lincoln Richards	299
soccer_player	Micah Lincoln Richards	299
person	Richards	299
location	Leeds	299
city	Leeds	299
location	Birmingham	299
city	Birmingham	299
location	Chapeltown	299
person	Cranmer	299
organization	Primary School	299
organization	Wetherby High School	299
organization	Leeds United	299
organization	Leeds Schools FA	299
organization	Leeds City Boys	299
organization	Oldham Athletic	299
person	Oldham	299
person	Lincoln	299
person	Nana Addo Welbeck Maseko	300
soccer_player	Nana Addo Welbeck Maseko	300
organization	Krka	300
person	Piotr Zielinski	301
soccer_player	Piotr Zielinski	301
person	Zaglebie Lubin	301
person	Johan Walem	301
person	Francesco Guidolin	301
person	Kwadwo Asamoah	301
person	Badu	301
person	Barreto	301
location	Stadio San Nicola	302
stadium	Stadio San Nicola	302
person	Renzo Piano	302
organization	Red Star Belgrade	302
location	Soviet Union	302
location	Cameroon	302
country	Cameroon	302
location	Czechoslovakia	302
country	Czechoslovakia	302
location	Costa Rica	302
location	Scotland	302
country	Scotland	302
location	Anoeta	303
stadium	Anoeta	303
location	Donostia-San Sebastián	303
location	Biarritz	303
organization	Biarritz Olympique	303
person	Aviron Bayonnais	303
person	José Luis Astiazarán	303
person	Gipuzkoarena	303
location	Badiola	303
person	Badiola	303
person	Francesco Dettori	304
soccer_player	Francesco Dettori	304
person	Roberto Inglese	304
person	Luca Ariatti	304
person	Rômulo Souza Orestes Caldeira	305
soccer_player	Rômulo Souza Orestes Caldeira	305
person	Pelotas	305
soccer_player	Pelotas	305
person	Rômulo	305
organization	Fluminense	305
location	Cruzeiro	305
location	Cruzerio	305
person	Cristian Pasquato	306
soccer_player	Cristian Pasquato	306
location	Padua	306
city	Padua	306
location	Primavera	306
organization	Supercoppa Primavera	306
person	Pasquato	306
person	Ismael 'Isma	307
soccer_player	Ismael 'Isma	307
person	López Blanco	307
soccer_player	López Blanco	307
organization	Sporting de Gijón	307
person	Claude Babin	308
soccer_player	Claude Babin	308
organization	Essonne	308
person	Lucas Vázquez Iglesias	309
soccer_player	Lucas Vázquez Iglesias	309
location	Curtis	309
person	Lucas	309
soccer_player	Lucas	309
organization	Sporting de Gijón B	309
person	Marco Davide Faraoni	310
soccer_player	Marco Davide Faraoni	310
location	Bracciano	310
person	Faraoni	310
organization	S.S. Lazio	310
person	Alibec	310
person	Carlsen	310
organization	Torneo di Viareggio	310
person	Leonardo	310
person	Fulvio Pea	310
location	Faraoni	310
person	Luis Alberto Romero Alconchel	311
soccer_player	Luis Alberto Romero Alconchel	311
location	San José del Valle	311
location	Cádiz	311
person	Luis Alberto	311
soccer_player	Luis Alberto	311
person	Rodri	311
person	Vinícius Vasconcelos Araújo	312
soccer_player	Vinícius Vasconcelos Araújo	312
organization	Standard Liège	312
person	Filip Janković	313
soccer_player	Filip Janković	313
person	Филип Јанковић	313
soccer_player	Филип Јанковић	313
location	Ventspils	313
organization	Red Star	313
person	Alberto Gómez Fernández	314
soccer_player	Alberto Gómez Fernández	314
person	Nagore	314
soccer_player	Nagore	314
person	Gianluca Caprari	315
soccer_player	Gianluca Caprari	315
person	Caprari	315
organization	Atletico	315
organization	Torneo Città di Arco	315
person	Simone Perrotta	315
organization	Shakhtar Donetsk	315
location	Bratislava	315
city	Bratislava	315
person	Totti	315
person	David López Silva	316
soccer_player	David López Silva	316
person	Marco van Ginkel	317
soccer_player	Marco van Ginkel	317
organization	Vitesse	317
person	Papa Babacar 'Baba ' Diawara	318
soccer_player	Papa Babacar 'Baba ' Diawara	318
location	Dakar	318
city	Dakar	318
person	Diawara	318
organization	Senegal Premier League	318
organization	ASC Jeanne d'Arc	318
location	Madeira	318
location	Portugal	318
country	Portugal	318
location	Amadora	318
organization	Sporting Clube de Portugal	318
organization	Olympiacos F.C	318
location	Midlothian	318
organization	Scottish Premier League	318
organization	Celtic	318
person	Tomás Eduardo Rincón Hernández	319
